re_fraction,size_MW,storage_kg,LCOH,LCOH_credits,LCOH_capex,LCOH_opex,LCOH_elec,NPV_M,IRR,payback,CAPEX_M,H2_total_t,H2_annual_t,SEC,CF,op_hours,replacements,curtailment,demand_total_t,unmet_demand_t,unmet_demand_pct,demand_met_pct
0.6,5,12000,10.557457253198171,9.998697801167886,4.001006521807961,0.4317573981142759,4.73133305049005,7.9359551719768495,14.282500537077752,6,22.011,9672.12221906565,644.80814793771,66.38810372794678,0.7859349252154592,115942,2,0.710143999025268,31881.7565983104,22403.20449802518,70.26966794926368,29.73033205073632
0.6,5,15000,11.255421250869428,10.696661798839143,4.513879171904783,0.4317573981142759,4.73133305049005,4.096199983125039,10.973673241491252,8,24.8325,9672.12221906565,644.80814793771,66.38810372794678,0.7859349252154592,115942,2,0.710143999025268,31881.7565983104,22403.20449802518,70.26966794926368,29.73033205073632
0.6,5,18000,11.953385248540684,11.394625796510399,5.026751822001606,0.4317573981142759,4.73133305049005,0.25644479427324235,8.172859533744909,9,27.654,9672.12221906565,644.80814793771,66.38810372794678,0.7859349252154592,115942,2,0.710143999025268,31881.7565983104,22403.20449802518,70.26966794926368,29.73033205073632
0.6,5,21000,12.651349246211941,12.092589794181656,5.539624472098429,0.4317573981142759,4.73133305049005,-3.5833103945785685,5.734724244557527,10,30.4755,9672.12221906565,644.80814793771,66.38810372794678,0.7859349252154592,115942,2,0.710143999025268,31881.7565983104,22403.20449802518,70.26966794926368,29.73033205073632
0.6,5,24000,13.349313243883197,12.790553791852913,6.052497122195251,0.4317573981142759,4.73133305049005,-7.423065583430372,3.5622775260308113,11,33.297,9672.12221906565,644.80814793771,66.38810372794678,0.7859349252154592,115942,2,0.710143999025268,31881.7565983104,22403.20449802518,70.26966794926368,29.73033205073632
0.6,10,2000,8.19969543849866,7.646767368864528,2.465950002114401,0.5021011444501976,4.4585632715912595,35.95567860190313,32.14199034974964,3,23.331,16617.22747909996,1107.8151652733309,65.86294540271233,0.6693680877385706,110157,2,0.5036160810071661,31881.7565983104,15849.354042525414,49.71292592882214,50.28707407117786
0.6,10,4000,8.469197609977007,7.916269540342874,2.6647606812099043,0.5021011444501976,4.4585632715912595,33.40584784403296,29.04032097282888,4,25.212,16617.22747909996,1107.8151652733309,65.86294540271233,0.6729471038769491,110157,2,0.5009418223969963,31881.7565983104,15713.03709497927,49.285355549737794,50.714644450262206
0.6,10,6000,8.738699781455358,8.185771711821223,2.8635713603054076,0.5021011444501976,4.4585632715912595,30.856017086162762,26.33236458893922,4,27.093,16617.22747909996,1107.8151652733309,65.86294540271233,0.6751151533118973,110157,2,0.4993218451058877,31881.7565983104,15630.604965712142,49.02679975462989,50.97320024537011
0.6,10,8000,9.008201952933703,8.45527388329957,3.062382039400911,0.5021011444501976,4.4585632715912595,28.306186328292593,23.940315845683756,4,28.974,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758328116143314,110157,2,0.4987856072627932,31881.7565983104,15602.877904529707,48.93983133086398,51.06016866913602
0.6,10,10000,9.27770412441205,8.724776054777918,3.2611927184964142,0.5021011444501976,4.4585632715912595,25.756355570422418,21.80550884092992,4,30.855,16617.22747909996,1107.8151652733309,65.86294540271233,0.6758546474161558,110157,2,0.4987692914433666,31881.7565983104,15602.034268204323,48.93718518957379,51.062814810426204
